# time dst_kyoto dst_l1 dst_stb dst_pers v_l1 v_stb v_pers
733178.25000 3.00000 3.67460 4.86854 -4.09648 363.00000 488.18391 514.48000
733178.29167 4.00000 5.86502 -9.04488 -4.11865 381.00000 470.98557 536.40000
733178.33333 5.00000 7.36278 -19.54281 -3.37378 381.00000 491.62567 541.32000
733178.37500 5.00000 8.29151 -20.17047 -2.50407 384.00000 504.72092 537.52000
733178.41667 7.00000 8.54495 -19.40706 -2.73884 408.00000 489.12110 534.88000
733178.45833 7.00000 8.41988 -23.52568 -2.91030 407.00000 469.05466 541.36000
733178.50000 1.00000 8.26749 -20.60291 -2.62987 417.00000 505.76879 538.04000
733178.54167 4.00000 8.39788 -19.38902 -4.06523 418.00000 536.22542 525.44000
733178.58333 3.00000 7.90269 -17.05219 -5.58278 422.00000 541.35839 525.04000
733178.62500 3.00000 7.00780 -17.52426 -5.90907 421.00000 543.94188 529.64000
733178.66667 3.00000 5.08760 -18.73969 -5.69260 405.00000 559.20168 525.20000
733178.70833 3.00000 4.60863 -16.79145 -4.61339 403.00000 569.17387 530.48000
733178.75000 1.00000 3.58239 -14.86658 -4.53098 390.00000 570.25984 523.28000
733178.79167 -1.00000 2.28305 -15.50876 -5.44652 395.00000 553.85058 507.04000
733178.83333 -7.00000 2.98642 -15.17302 -3.55060 387.00000 552.74111 512.16000
733178.87500 -8.00000 3.28973 -15.12702 -2.24664 384.00000 546.96954 516.52000
733178.91667 -6.00000 3.94110 -15.07210 -2.96875 385.00000 550.62984 512.32000
733178.95833 -7.00000 2.38058 -15.17700 -3.84862 381.00000 555.11159 508.52000
733179.00000 -4.00000 2.24150 -13.94471 -4.07906 376.00000 561.26321 508.48000
733179.04167 -2.00000 1.61804 -14.33417 -4.37423 381.00000 584.31881 505.40000
733179.08333 -2.00000 1.84786 -13.08419 -5.03517 369.00000 599.87565 513.40000
733179.12500 -1.00000 1.73052 -13.94689 -4.59580 369.00000 591.01211 533.40000
733179.16667 -1.00000 1.30623 -13.94380 -2.97154 371.00000 581.79754 547.16000
733179.20833 -1.00000 1.90579 -12.46432 -1.92333 376.00000 574.85677 555.16000
733179.25000 -1.00000 1.74851 -12.22142 -2.11406 374.00000 577.68072 553.28000
733179.29167 -1.00000 2.60128 -10.84964 -2.83059 373.00000 570.30118 543.84000
733179.33333 -1.00000 2.95446 -11.22963 -3.21508 367.00000 541.61053 534.80000
733179.37500 0.00000 2.76562 -10.17240 -2.61420 361.00000 518.16529 531.56000
733179.41667 0.00000 2.63092 -9.75882 -1.88754 364.00000 516.01290 535.60000
733179.45833 0.00000 2.71890 -9.20887 -1.22004 358.00000 512.11622 535.92000
733179.50000 0.00000 3.74785 -10.22707 -0.95277 353.00000 515.57898 530.88000
733179.54167 0.00000 3.39779 -10.63099 -0.63322 345.00000 493.68786 528.00000
733179.58333 -1.00000 2.92521 -9.92714 0.51396 340.00000 512.01270 532.16000
733179.62500 0.00000 3.25831 -12.64297 0.99162 347.00000 497.61561 532.36000
733179.66667 -2.00000 2.31582 -13.15317 0.72745 344.00000 497.95238 530.56000
733180.41667 4.00000 8.55576 -7.48007 -1.90457 343.00000 384.20682 479.96000
733180.45833 4.00000 8.34825 -8.45801 -2.36522 350.00000 383.19218 475.36000
733180.50000 4.00000 8.15726 -9.00129 -2.64677 346.00000 389.72293 477.72000
733180.54167 6.00000 7.58969 -7.85177 -3.13888 347.00000 386.34850 483.52000
733180.58333 4.00000 6.95475 -7.68511 -3.87804 347.00000 385.00346 477.76000
733180.62500 5.00000 9.80836 -6.10508 -3.91229 344.00000 391.15952 472.52000
733180.66667 6.00000 10.27651 -6.79597 -3.93904 341.00000 377.92954 467.80000
733180.70833 5.00000 9.62154 -5.89198 -4.48752 341.00000 377.14921 452.60000
733180.75000 3.00000 9.46019 -6.50127 -4.85766 338.00000 379.61006 442.48000
733180.79167 4.00000 9.81655 -5.94220 -4.74038 331.00000 370.23027 442.00000
733180.83333 6.00000 9.34388 -5.43101 -3.94120 330.00000 369.44602 440.44000
733180.87500 6.00000 8.36062 -5.79302 -2.90173 326.00000 360.81865 437.44000
733180.91667 6.00000 7.81470 -4.47081 -1.85169 324.00000 357.28968 434.44000
733180.95833 3.00000 7.49179 -4.81566 -0.59832 330.00000 348.06033 421.56000
733181.00000 -3.00000 3.56614 -4.43974 -0.81682 329.00000 344.50789 406.84000
733181.04167 -6.00000 -0.10658 -3.93523 -1.44541 328.00000 346.37740 393.12000
733181.08333 -10.00000 -0.79345 -3.58781 -1.91382 342.00000 344.11981 380.88000
733181.12500 -5.00000 1.79865 -3.19455 -0.69697 344.00000 336.56631 373.84000
733181.16667 0.00000 4.24078 -1.95940 0.66617 350.00000 337.89626 368.96000
733181.20833 1.00000 4.87913 -2.94553 1.93651 353.00000 334.94507 366.44000
733181.25000 1.00000 5.00580 -2.94065 2.38190 354.00000 326.63021 360.84000
733181.29167 4.00000 9.41877 -0.23856 2.10111 358.00000 331.01938 354.92000
733181.33333 7.00000 13.17571 1.39863 1.78389 350.00000 330.53303 349.88000
733181.37500 11.00000 17.80922 0.54398 1.87126 353.00000 331.56335 347.00000
733181.41667 6.00000 8.13544 -1.35598 2.29873 379.00000 328.54350 346.48000
733181.45833 2.00000 1.23754 -3.63707 2.57840 380.00000 326.81803 341.84000
733181.50000 -1.00000 -0.72559 -3.61502 2.75392 374.00000 330.39752 341.12000
733181.54167 -3.00000 1.14321 -2.62704 2.89990 368.00000 328.46522 344.52000
733181.58333 -6.00000 1.05568 -2.88819 2.95975 396.00000 329.13879 342.40000
733181.62500 -2.00000 1.98697 -2.02484 3.69326 395.00000 333.85110 339.48000
733181.66667 -3.00000 3.53308 0.30500 4.68847 402.00000 336.67292 340.04000
733181.70833 -6.00000 4.44460 0.24058 5.43150 402.00000 343.03043 339.44000
733181.75000 -5.00000 2.27552 -1.48612 5.96027 392.00000 351.28423 335.40000
733181.79167 -3.00000 3.51159 -2.85084 6.56569 399.00000 356.22391 333.52000
733181.83333 -3.00000 3.33667 -3.27478 8.25683 394.00000 358.41619 337.64000
733181.87500 1.00000 1.93864 -3.62434 10.31876 385.00000 355.00492 342.04000
733181.91667 0.00000 1.97141 -1.61394 11.30568 382.00000 353.89756 343.00000
733181.95833 0.00000 2.34847 -0.31861 12.22814 383.00000 361.64358 345.60000
733182.00000 -2.00000 1.31178 0.00087 9.17144 389.00000 370.92395 348.00000
733182.04167 -6.00000 0.42194 -0.99100 2.39481 390.00000 382.98097 349.04000
733182.08333 -9.00000 0.54576 -0.81171 0.15098 385.00000 388.44848 349.48000
733182.12500 -9.00000 0.07181 0.88164 0.79968 378.00000 386.25859 350.04000
733182.16667 -8.00000 0.66601 2.72230 0.96304 378.00000 391.27855 357.24000
733182.20833 -6.00000 1.14501 -1.74611 -1.47383 383.00000 369.44106 370.28000
733182.25000 -9.00000 -1.36200 -2.50447 -2.45987 385.00000 388.39585 387.92000
733182.29167 -11.00000 -1.69517 -0.56246 -2.60911 381.00000 396.07511 402.16000
733182.33333 -7.00000 1.24311 -0.28603 -1.28783 386.00000 390.69349 409.12000
733182.37500 0.00000 4.30869 -3.79267 4.20185 393.00000 385.19257 423.44000
733182.41667 -4.00000 -0.64249 -8.12817 8.54295 371.00000 375.87203 440.76000
733182.45833 -7.00000 -4.60025 -11.98216 3.10358 360.00000 374.78408 454.28000
733182.50000 -7.00000 -6.16053 -9.63550 -7.92951 361.00000 385.29037 492.72000
733182.54167 -9.00000 -9.91865 -7.62710 -15.48364 402.00000 393.88448 514.20000
733182.58333 -10.00000 -9.74583 -13.26049 -23.89370 420.00000 356.18762 533.00000
733182.62500 -9.00000 -7.90620 -14.30238 -34.51985 422.00000 367.11473 566.88000
733182.66667 -7.00000 -4.21050 -10.93187 -36.37985 425.00000 391.95518 570.80000
733182.70833 -3.00000 -1.00249 -9.64890 -30.48384 432.00000 406.60687 562.36000
733182.75000 -2.00000 -1.56774 -7.12494 -28.81681 437.00000 411.63399 563.68000
733182.79167 -4.00000 -0.21141 -6.21189 -31.79423 445.00000 419.51316 562.80000
733182.83333 -9.00000 0.95013 -2.85684 -40.18577 454.00000 417.48860 552.80000
733182.87500 -10.00000 -0.33963 0.20573 -46.99439 473.00000 416.70840 556.32000
733182.91667 -10.00000 -1.80068 1.63003 -51.87555 490.00000 434.25630 594.16000
733182.95833 -5.00000 -0.94541 2.01171 -56.59450 498.00000 446.70534 628.24000
733183.00000 -3.00000 -0.66347 1.43258 -56.35448 478.00000 430.58632 631.92000
733183.04167 -8.00000 0.16353 0.79473 -49.52132 520.00000 429.71665 640.40000
733183.08333 -15.00000 -6.17920 -0.96457 -44.94566 513.00000 434.89077 654.16000
733183.12500 -28.00000 -17.42354 -8.51506 -41.31157 536.00000 434.84399 658.00000
733183.16667 -29.00000 -24.17148 -13.19653 -37.96744 543.00000 437.17797 651.76000
733183.20833 -26.00000 -24.50090 -12.48931 -35.50624 557.00000 439.61162 626.76000
733183.25000 -24.00000 -19.28462 -11.03439 -34.97685 557.00000 444.00581 592.36000
733183.29167 -19.00000 -17.58155 -12.31061 -35.31435 549.00000 464.80610 570.76000
733183.33333 -15.00000 -16.20700 -15.19389 -31.01670 557.00000 504.20216 559.80000
733183.37500 -11.00000 -17.39017 -13.08608 -28.88232 563.00000 524.22240 559.16000
733183.41667 -11.00000 -15.36114 -8.53958 -26.74080 568.00000 566.05523 539.60000
733183.45833 -8.00000 -12.32879 -13.00934 -25.46600 578.00000 601.12848 531.52000
733183.50000 -6.00000 -11.83870 -32.37571 -25.14176 563.00000 592.82193 555.96000
733183.54167 -8.00000 -12.38436 -48.23025 -24.90894 564.00000 588.71468 553.48000
733183.58333 -8.00000 -10.99392 -59.58100 -24.09820 603.00000 593.36564 543.08000
733183.62500 -8.00000 -10.62223 -58.91528 -23.03037 590.00000 563.99502 542.92000
733183.66667 -5.00000 -9.97702 -53.60309 -21.80502 574.00000 566.46120 536.32000
733183.70833 -6.00000 -10.69972 -45.89263 -21.21734 573.00000 574.65643 552.80000
733183.75000 -9.00000 -13.51848 -41.62118 -22.44241 558.00000 611.10750 579.28000
733183.79167 -9.00000 -12.88619 -40.72478 -21.77633 548.00000 666.44597 587.04000
733183.83333 -9.00000 -12.67331 -33.81875 -22.35055 533.00000 614.66558 593.20000
733183.87500 -10.00000 -9.55305 -30.83596 -23.60093 551.00000 663.64112 593.84000
733183.91667 -12.00000 -9.07063 -26.94737 -21.67243 536.00000 656.08540 607.16000
733183.95833 -17.00000 -11.69210 -26.72874 -20.88600 567.00000 618.65386 613.64000
733184.00000 -23.00000 -14.99129 -27.09941 -20.89658 583.00000 627.85278 609.16000
733184.04167 -26.00000 -15.35899 -26.64175 -20.81521 577.00000 627.52214 609.88000
733184.08333 -24.00000 -15.23147 -24.83149 -20.62535 579.00000 634.79389 608.56000
733184.12500 -24.00000 -12.58889 -21.66537 -20.65647 581.00000 628.31302 602.72000
733184.16667 -22.00000 -11.67563 -19.69829 -20.89772 591.00000 550.55036 591.84000
733184.20833 -21.00000 -11.85267 -18.29523 -19.78729 579.00000 546.27202 592.16000
733184.25000 -16.00000 -10.88194 -18.81795 -18.66586 575.00000 561.59687 598.60000
733184.29167 -12.00000 -11.54707 -18.98269 -20.79979 568.00000 565.82411 604.64000
733184.33333 -11.00000 -12.39968 -18.29299 -21.31622 562.00000 580.37709 603.84000
733184.37500 -10.00000 -9.66068 -17.75880 -20.89829 560.00000 591.44618 594.80000
733184.41667 -8.00000 -8.95529 -17.09705 -21.14181 566.00000 591.04764 593.64000
733184.45833 -7.00000 -8.96692 -17.52955 -21.67828 558.00000 619.17865 586.60000
733184.50000 -10.00000 -9.33253 -15.88610 -21.80209 556.00000 606.89539 571.28000
733184.54167 -12.00000 -10.44929 -15.24509 -20.79863 552.00000 607.87000 575.88000
733184.58333 -13.00000 -11.38689 -15.10769 -20.65529 546.00000 590.10955 585.00000
733184.62500 -12.00000 -12.42643 -18.05808 -20.68886 553.00000 588.33736 585.52000
733184.66667 -8.00000 -13.06166 -18.04475 -20.88290 577.00000 577.94785 586.00000
733184.70833 -14.00000 -15.43493 -20.00156 -19.00392 565.00000 571.62668 579.76000
733184.75000 -14.00000 -19.25030 -19.05936 -19.11644 565.00000 577.36744 568.28000
733184.79167 -16.00000 -20.12905 -19.50028 -19.31898 553.00000 582.02680 556.24000
733184.83333 -12.00000 -20.24892 -21.27854 -17.55443 538.00000 581.86427 550.52000
733184.87500 -10.00000 -19.11988 -22.61053 -17.65850 535.00000 582.79306 546.32000
733184.91667 -14.00000 -18.60829 -23.25725 -16.76233 528.00000 578.54864 550.32000
733184.95833 -13.00000 -19.48356 -21.91997 -15.91400 520.00000 573.27780 548.64000
733185.00000 -10.00000 -19.55029 -20.24471 -17.64526 523.00000 576.42099 515.56000
733185.04167 -9.00000 -18.39924 -19.90486 -17.06416 531.00000 579.34778 506.00000
733185.45833 -10.00000 -14.67147 -20.55430 -18.35195 479.00000 511.95906 491.84000
733185.50000 -12.00000 -14.55424 -18.55563 -17.15706 504.00000 503.11843 501.04000
733185.54167 -15.00000 -17.93239 -20.00058 -17.13043 498.00000 498.24677 499.40000
733185.58333 -16.00000 -17.37915 -19.98608 -16.19364 480.00000 505.16674 499.60000
733185.62500 -13.00000 -15.39644 -21.01737 -17.91540 475.00000 506.37788 500.96000
733185.66667 -11.00000 -14.33642 -16.08168 -20.35121 478.00000 510.11038 493.24000
733185.70833 -10.00000 -14.39606 -14.97657 -19.63592 481.00000 502.35195 482.84000
733185.75000 -9.00000 -11.89648 -10.78478 -17.71031 511.00000 468.97470 477.44000
733185.79167 -14.00000 -13.76124 -11.49110 -18.75393 496.00000 495.16692 481.72000
733185.83333 -12.00000 -15.11462 -12.70887 -20.06995 466.00000 490.46094 485.96000
733185.87500 -11.00000 -14.47878 -16.07337 -21.74303 481.00000 506.34899 487.60000
733185.91667 -13.00000 -13.69689 -17.03967 -22.98073 498.00000 523.91147 488.96000
733185.95833 -15.00000 -13.93924 -14.47018 -23.80986 497.00000 505.03258 488.00000
733186.00000 -13.00000 -14.78889 -15.48957 -25.14242 479.00000 496.39194 482.28000
733186.04167 -14.00000 -16.28907 -16.10712 -26.57169 488.00000 469.21497 480.64000
733186.08333 -10.00000 -14.15904 -13.47769 -27.20825 497.00000 503.38720 485.04000
733186.12500 -7.00000 -12.60279 -11.19276 -26.50824 511.00000 512.40634 489.64000
733186.16667 -7.00000 -10.64934 -10.20604 -26.06466 541.00000 504.66731 489.36000
733186.20833 -7.00000 -9.84060 -10.59131 -25.74690 550.00000 507.89747 483.92000
733186.25000 -9.00000 -9.09294 -9.82295 -22.94466 557.00000 510.38195 486.68000
733186.29167 -13.00000 -9.02091 -11.80407 -20.65983 567.00000 499.50840 495.68000
733186.33333 -16.00000 -10.25937 -12.55039 -18.01974 569.00000 495.43858 494.80000
733186.37500 -17.00000 -12.03582 -13.79475 -15.66000 531.00000 498.82567 491.56000
733186.41667 -15.00000 -11.35066 -14.07076 -16.54904 534.00000 485.32145 486.76000
733186.45833 -11.00000 -8.28685 -13.67461 -15.86224 538.00000 481.37135 482.04000
733186.50000 -13.00000 -11.60995 -14.23060 -15.47732 551.00000 463.65554 484.04000
733186.54167 -12.00000 -14.02901 -10.81122 -18.21123 547.00000 465.85708 486.04000
733186.58333 -10.00000 -15.83699 -11.05418 -18.92636 560.00000 456.78333 475.04000
733186.62500 -11.00000 -15.45256 -13.05264 -19.25086 554.00000 464.87433 462.44000
733186.66667 -10.00000 -14.30821 -13.25787 -16.84411 528.00000 455.38984 463.08000
733186.70833 -9.00000 -10.17724 -10.91376 -14.38191 523.00000 443.55034 468.12000
733186.75000 -8.00000 -9.16871 -11.66838 -13.32986 516.00000 444.60441 473.60000
733186.79167 -8.00000 -9.69968 -12.32379 -11.07428 525.00000 456.82194 476.00000
733186.83333 -10.00000 -11.08302 -11.06776 -9.65871 512.00000 451.54601 479.12000
733186.87500 -15.00000 -11.39272 -8.86604 -8.81615 504.00000 460.89158 484.60000
733186.91667 -20.00000 -12.49232 -8.53669 -9.15851 497.00000 470.62324 483.88000
733186.95833 -21.00000 -11.34150 -10.00885 -11.75958 495.00000 466.96349 482.56000
733187.00000 -20.00000 -11.83151 -8.44789 -12.45492 482.00000 460.76818 485.04000
733187.04167 -16.00000 -11.90187 -6.26779 -9.96210 479.00000 478.13312 483.92000
733187.08333 -15.00000 -12.40141 -7.02977 -8.48507 476.00000 458.82549 476.28000
733187.12500 -14.00000 -14.90583 -7.99008 -7.02273 479.00000 467.09347 485.04000
733187.16667 -11.00000 -14.70511 -11.33418 -6.80295 483.00000 463.41693 495.92000
733187.20833 -12.00000 -16.21066 -11.83850 -7.82923 477.00000 471.39811 491.40000
733187.25000 -13.00000 -16.18310 -12.68306 -6.85440 465.00000 472.30795 493.16000
733187.29167 -10.00000 -12.01538 -16.85566 -4.40030 485.00000 463.18805 498.04000
733187.33333 -6.00000 -12.40599 -15.47693 -3.54571 468.00000 453.18677 494.32000
733187.37500 -7.00000 -11.62162 -14.97381 -1.81525 474.00000 454.57658 485.32000
733187.41667 -8.00000 -13.53004 -15.13319 -0.56485 444.00000 456.05543 478.40000
733187.45833 -7.00000 -12.10944 -13.13502 -0.98640 434.00000 451.95065 476.52000
733187.50000 -4.00000 -8.73786 -13.56549 -1.24114 472.00000 454.26474 479.08000
733187.54167 -5.00000 -7.57782 -13.06287 -2.15706 475.00000 452.19162 479.96000
733187.58333 -4.00000 -6.66825 -13.30732 -5.59353 476.00000 453.46856 476.40000
733187.62500 -4.00000 -6.44516 -13.18298 -7.89883 473.00000 454.82862 472.96000
733187.66667 -5.00000 -7.88735 -13.45157 -10.16340 463.00000 454.02776 470.96000
733187.70833 -6.00000 -8.16856 -12.34677 -10.04378 454.00000 454.00357 465.84000
733187.75000 -7.00000 -8.64166 -12.56024 -11.51115 451.00000 452.54707 455.76000
733187.79167 -7.00000 -9.34598 -12.78213 -12.58182 449.00000 444.08576 454.68000
733187.83333 -6.00000 -8.77375 -12.94796 -14.36870 442.00000 435.82819 461.60000
733187.87500 -7.00000 -8.85681 -12.50094 -17.15555 438.00000 433.09558 460.36000
733187.91667 -7.00000 -9.01799 -11.13548 -19.99839 444.00000 432.69096 454.40000
733187.95833 -7.00000 -7.64610 -10.59964 -20.84463 438.00000 440.27862 447.32000
733188.00000 -7.00000 -8.66940 -9.15623 -23.30216 443.00000 433.09207 448.20000
733188.04167 -6.00000 -7.65587 -8.64292 -24.29420 422.00000 423.77353 454.56000
733188.08333 -6.00000 -8.33762 -7.82102 -22.35440 412.00000 420.02457 451.84000
733188.12500 -6.00000 -8.78676 -7.06004 -21.50983 411.00000 426.73020 447.48000
733188.16667 -9.00000 -8.98653 -5.11717 -20.78023 405.00000 434.91211 442.32000
733188.20833 -9.00000 -8.29363 -6.06301 -19.73790 410.00000 427.75107 436.44000
733188.25000 -8.00000 -7.70302 -6.34324 -18.97078 410.00000 421.83606 431.36000
733188.29167 -8.00000 -7.22349 -6.55225 -18.29839 402.00000 419.77637 432.16000
733188.33333 -8.00000 -7.25534 -6.50986 -19.75422 401.00000 413.28437 432.88000
733188.37500 -8.00000 -7.97871 -6.00219 -20.17917 393.00000 408.92682 435.20000
733188.41667 -9.00000 -8.77018 -6.35912 -19.24953 412.00000 405.73603 441.04000
733188.45833 -10.00000 -9.27511 -7.50949 -18.65624 418.00000 406.29876 436.80000
733188.50000 -12.00000 -9.20474 -9.99675 -16.76247 414.00000 412.29342 433.56000
733188.54167 -12.00000 -8.55841 -12.88911 -16.26272 405.00000 409.05710 429.28000
733188.58333 -13.00000 -8.56730 -11.30335 -16.07264 404.00000 408.26619 431.80000
733188.62500 -13.00000 -8.46906 -8.86630 -14.33386 399.00000 408.13786 434.84000
733188.66667 -13.00000 -9.16413 -10.20281 -14.75988 399.00000 409.39802 429.96000
733188.70833 -12.00000 -9.87073 -11.90966 -13.04820 392.00000 408.57128 430.56000
733188.75000 -10.00000 -9.35042 -11.99277 -12.52262 377.00000 412.70616 432.52000
733188.79167 -7.00000 -8.77543 -12.26015 -11.61455 381.00000 412.29356 428.84000
733188.83333 -5.00000 -8.68905 -13.30920 -11.39856 382.00000 413.16538 429.16000
733188.87500 -7.00000 -9.32273 -13.12350 -10.73895 380.00000 409.95525 431.96000
733188.91667 -9.00000 -9.52045 -11.92021 -10.53252 378.00000 404.04169 429.96000
733188.95833 -11.00000 -9.93124 -11.44574 -11.46872 372.00000 403.49921 418.60000
733189.00000 -13.00000 -9.77621 -11.07448 -10.13543 366.00000 405.62718 413.68000
733189.04167 -12.00000 -8.56022 -10.26289 -10.48630 362.00000 401.21481 427.36000
733189.08333 -12.00000 -7.52139 -10.65844 -10.94657 360.00000 398.38666 439.64000
733189.12500 -9.00000 -6.84302 -11.22079 -11.25818 361.00000 397.30361 433.12000
733189.16667 -8.00000 -6.19950 -11.01798 -11.55767 362.00000 394.61757 420.88000
733189.20833 -7.00000 -5.02692 -11.83058 -11.40759 365.00000 384.15465 416.44000
733189.25000 -10.00000 -5.95722 -12.99089 -10.88019 373.00000 379.28117 408.24000
733189.29167 -11.00000 -7.39472 -11.32704 -10.46608 369.00000 385.89586 398.88000
733189.33333 -9.00000 -7.80782 -11.46049 -10.06756 367.00000 375.91495 395.48000
733189.37500 -6.00000 -7.62476 -11.35667 -11.00594 366.00000 370.60458 390.84000
733189.41667 -5.00000 -7.36871 -11.37964 -10.47658 365.00000 378.47752 387.52000
733189.45833 -5.00000 -7.72051 -11.89873 -10.11949 363.00000 348.74447 389.04000
733189.50000 -5.00000 -7.46918 -11.72853 -9.36581 361.00000 347.73076 391.04000
733189.54167 -7.00000 -7.64201 -10.77753 -8.97684 360.00000 346.48871 391.48000
733189.58333 -7.00000 -8.18032 -10.95505 -9.15650 359.00000 345.24667 393.60000
733189.62500 -5.00000 -7.53879 -10.54801 -7.54705 356.00000 344.00462 399.64000
733189.66667 -3.00000 -5.58983 -10.00331 -5.69743 362.00000 342.77623 404.56000
