# time dst_kyoto dst_l1 dst_stb dst_pers
2387.00000 -69.00000 -61.86350 -11.24794 -24.55558
2388.00000 -41.00000 -44.99225 -11.24794 -17.32769
2389.00000 -6.00000 -13.09021 -7.50037 -17.32769
2390.00000 -9.00000 -11.09216 -3.22521 -14.51668
2391.00000 -18.00000 -20.01176 -3.22521 -8.82193
2392.00000 -18.00000 -24.41033 -1.74457 -6.92225
2393.00000 -28.00000 -24.41033 -2.84035 -4.85238
2394.00000 -37.00000 -42.43078 -5.59571 -6.86768
2395.00000 -37.00000 -42.43078 -5.61667 -6.86768
2396.00000 -24.00000 -21.30296 -5.61667 -3.58813
2397.00000 -22.00000 -21.69026 -4.94990 -3.58813
2398.00000 -22.00000 -21.69026 -4.94990 -2.84595
2399.00000 -24.00000 -21.39440 -2.47204 -5.35581
2400.00000 -24.00000 -20.87443 -0.84049 -5.35581
2401.00000 -14.00000 -16.96802 -0.84049 0.70611
2402.00000 -14.00000 -15.46424 -12.62218 -9.95302
2403.00000 -11.00000 -14.19348 -12.62218 -12.38453
2404.00000 -9.00000 -12.15344 -6.10295 -14.43285
2405.00000 -41.00000 -24.55799 -29.54644 -14.43285
2406.00000 -41.00000 -32.91515 -29.54644 -12.78741
2407.00000 -33.00000 -32.91515 -21.82415 -10.57374
2408.00000 -26.00000 -26.55662 -20.95423 -8.36463
2409.00000 -28.00000 -21.09030 -24.64841 -14.77675
2410.00000 -28.00000 -19.18099 -29.11066 -14.77675
2411.00000 -30.00000 -20.38783 -29.97896 -12.55210
2412.00000 -30.00000 -20.38783 -29.97896 -9.53488
2413.00000 -22.00000 -17.07516 -18.78050 -6.11527
2414.00000 -22.00000 -12.32323 -14.62953 -5.96187
2415.00000 -18.00000 -10.60579 -17.04369 -3.28517
2416.00000 -16.00000 -10.66884 -17.04369 -3.05405
2417.00000 -18.00000 -11.80368 -13.99344 -3.05405
2418.00000 -18.00000 -11.80368 -13.82658 -1.37806
2419.00000 -13.00000 -5.62671 -12.36730 -3.51475
2420.00000 -6.00000 -0.54311 -11.13315 -18.78605
2421.00000 -8.00000 -6.86009 -11.05468 -18.78605
2422.00000 -14.00000 -13.00192 -9.19426 -16.72656
2423.00000 -18.00000 -15.41707 -9.19426 -16.72656
2424.00000 -18.00000 -15.41707 -4.39003 -11.52841
2425.00000 -19.00000 -14.06052 -3.81041 -17.74574
2426.00000 -19.00000 -9.44816 -0.82394 -17.74574
2427.00000 -11.00000 -8.19291 -0.73656 -9.13139
2428.00000 -11.00000 -8.19291 -1.48958 -9.13139
2429.00000 -4.00000 -4.96698 -1.48958 -6.56661
2430.00000 -4.00000 -4.96698 -4.69084 -51.94807
2431.00000 -10.00000 -16.93458 -4.69084 -51.94807
2432.00000 -11.00000 -16.93458 -6.26379 -41.65658
2433.00000 -14.00000 -16.11479 -6.26379 -29.53546
2434.00000 -14.00000 -13.27937 -3.78094 -21.97335
2435.00000 -7.00000 -7.86226 -4.00278 -12.57187
2436.00000 -12.00000 -10.26174 -6.91993 -10.27717
2437.00000 -31.00000 -35.49023 -6.91993 -4.53480
2438.00000 -45.00000 -39.87430 -6.73785 -14.97729
2439.00000 -45.00000 -39.87430 -3.93302 -14.97729
2440.00000 -32.00000 -26.92639 -2.28774 -19.52292
2441.00000 -32.00000 -23.46610 -19.90292 -38.39768
2442.00000 -23.00000 -21.00538 -60.27403 -38.39768
2443.00000 -29.00000 -21.00538 -60.27403 -22.26976
2444.00000 -29.00000 -19.07312 -47.57854 -18.01359
2445.00000 -23.00000 -17.25404 -38.40774 -18.01359
2446.00000 -18.00000 -13.08661 -31.98948 -13.34056
2447.00000 -14.00000 -13.08661 -29.45209 -12.29926
2448.00000 -11.00000 -10.38637 -27.57269 -11.14596
2449.00000 -17.00000 -12.20153 -26.87527 -7.98791
2450.00000 -17.00000 -13.63308 -20.56866 -12.79240
2451.00000 -17.00000 -13.63308 -18.44088 -13.13004
2452.00000 -5.00000 -3.47381 -17.22751 -25.06725
2453.00000 -7.00000 -3.56646 -21.91907 -25.06725
2454.00000 -14.00000 -8.93609 -21.91907 -22.61912
2455.00000 -14.00000 -8.93609 -11.75283 -19.58365
2456.00000 -16.00000 -7.89474 -14.84859 -13.85003
2457.00000 -16.00000 -9.16143 -14.84859 -14.31470
2458.00000 -16.00000 -9.16143 -14.33958 -14.43245
2459.00000 -20.00000 -14.62556 -13.14083 -14.43245
2460.00000 -20.00000 -14.62556 -11.81427 -10.73404
2461.00000 -20.00000 -11.06960 -11.31072 -6.48994
2462.00000 -20.00000 -9.74419 -10.18225 -6.49708
2463.00000 -19.00000 -9.56079 -18.43530 -6.49708
2464.00000 -19.00000 -11.01220 -22.94798 -4.93837
2465.00000 -13.00000 -11.46146 -22.94798 -1.39379
2466.00000 -14.00000 -11.46146 -18.24806 -10.49531
2467.00000 -16.00000 -8.52833 -16.75028 -10.49531
2468.00000 -16.00000 -6.61961 -16.75028 -10.02624
2469.00000 -17.00000 -10.60982 -15.14235 -8.34967
2470.00000 -17.00000 -10.60982 -11.25130 -1.21318
2471.00000 -7.00000 -6.39726 -10.66510 -5.89125
2472.00000 -4.00000 0.67823 -7.21201 -5.89125
2473.00000 -5.00000 1.00000 -5.19855 -1.89669
2474.00000 -5.00000 -2.87807 -6.54355 -2.50726
2475.00000 -9.00000 -3.40000 -6.54355 -2.50726
2476.00000 -9.00000 -3.40000 -5.58772 1.00000
2477.00000 -4.00000 -2.09316 -1.84913 -11.85876
2478.00000 -4.00000 -1.16656 -20.84963 -11.85876
2479.00000 -2.00000 -1.16656 -20.84963 -10.57905
2480.00000 -10.00000 -6.17788 -14.85818 -9.20227
2481.00000 -13.00000 -11.83337 -8.45690 -24.30748
2482.00000 -13.00000 -11.83337 -6.50687 -24.30748
2483.00000 -9.00000 -2.70084 -14.53333 -14.67425
2484.00000 -7.00000 -2.83444 -22.26545 -14.67425
2485.00000 -7.00000 -2.83444 -22.26545 -7.93656
2486.00000 -3.00000 -1.19846 -12.98085 -10.35409
2487.00000 0.00000 1.00000 -19.14050 -13.22860
2488.00000 -12.00000 -4.42464 -19.25039 -13.25987
2489.00000 -15.00000 -6.61766 -19.93248 -13.25987
2490.00000 -15.00000 -7.04393 -19.93248 -11.81729
2491.00000 -14.00000 -11.07719 -17.93506 -7.58821
2492.00000 -25.00000 -23.09179 -14.23857 -7.58821
2493.00000 -25.00000 -23.09179 -11.81905 -4.55367
2494.00000 -21.00000 -21.38012 -11.81905 -5.79686
2495.00000 -20.00000 -16.30093 -10.44151 -9.08924
2496.00000 -20.00000 -13.71017 -6.46970 -9.08924
2497.00000 -20.00000 -13.71017 -10.42572 -4.47609
2498.00000 -15.00000 -6.57130 -10.42572 -0.30540
2499.00000 -14.00000 -6.49531 -7.46870 -3.88454
2500.00000 -14.00000 -9.52726 -5.46137 -5.12534
2501.00000 -14.00000 -9.52726 -14.57975 -5.12534
2502.00000 -24.00000 -17.94843 -14.57975 -4.75102
2503.00000 -24.00000 -17.94843 -8.99377 -4.75102
2504.00000 -20.00000 -8.04432 -8.78383 -4.15785
2505.00000 -14.00000 -6.56277 -8.78383 -2.54353
2506.00000 -13.00000 -8.54476 -17.70752 -2.18084
2507.00000 -10.00000 -8.54476 -17.70752 -1.87606
2508.00000 -10.00000 -6.38736 -11.76908 1.00000
2509.00000 -12.00000 -5.15899 1.00000 -2.58161
2510.00000 -13.00000 -6.30712 -1.35513 -3.68592
2511.00000 -13.00000 -6.30712 -11.93395 -4.83922
2512.00000 -10.00000 -5.32840 -12.25817 -6.19760
2513.00000 -14.00000 -5.16713 -12.25817 -6.19760
2514.00000 -43.00000 -46.31818 -3.34809 -1.55827
2515.00000 -43.00000 -46.31818 -4.50723 -1.54965
2516.00000 -32.00000 -27.33657 -6.92349 -5.69559
2517.00000 -29.00000 -20.07385 -6.92349 -5.69559
2518.00000 -20.00000 -15.38816 -6.10310 1.00000
2519.00000 -17.00000 -15.38816 -5.46745 1.00000
2520.00000 -24.00000 -22.07727 -2.29639 1.00000
2521.00000 -24.00000 -22.07727 -0.96759 1.00000
2522.00000 -16.00000 -16.24397 -3.48378 1.00000
2523.00000 -4.00000 -4.59383 -3.48378 1.00000
2524.00000 -8.00000 -7.06990 -1.25669 0.43047
2525.00000 -9.00000 -9.52888 1.00000 -5.87031
2526.00000 -9.00000 -9.52888 1.00000 -6.02481
2527.00000 -6.00000 -8.85486 -43.93121 -6.02481
2528.00000 -7.00000 -5.96017 -43.93121 -2.61265
2529.00000 -7.00000 -6.11994 -41.88450 -0.60956
2530.00000 -40.00000 -29.56341 -20.42553 1.00000
2531.00000 -42.00000 -32.01725 -24.14957 1.00000
2532.00000 -42.00000 -32.01725 -24.14957 1.00000
2533.00000 -21.00000 -19.68466 -23.13441 1.00000
2534.00000 -19.00000 -19.59346 -19.05232 1.00000
2535.00000 -17.00000 -19.59346 -17.17082 1.00000
2536.00000 -15.00000 -19.68722 -17.47594 1.00000
2537.00000 -15.00000 -19.68722 -17.47594 0.24008
2538.00000 -17.00000 -18.99047 -12.12667 -5.58102
2539.00000 -17.00000 -15.94737 -10.51777 -14.69665
2540.00000 -20.00000 -16.79468 -7.09868 -14.69665
2541.00000 -20.00000 -18.30080 -5.81218 -10.03966
2542.00000 -14.00000 -18.85175 -5.81218 -4.77573
2543.00000 -14.00000 -18.85175 -7.24579 -4.26179
2544.00000 -29.00000 -17.52924 -7.24579 -1.90548
2545.00000 -29.00000 -17.52924 -9.30100 1.00000
2546.00000 -19.00000 -15.34528 -9.30100 1.00000
2547.00000 -19.00000 -13.66572 -7.53788 0.10657
2548.00000 -14.00000 -13.66572 -7.53788 -17.11922
2549.00000 -13.00000 -12.46362 -10.82651 -17.11922
2550.00000 -12.00000 -12.46362 -12.99319 -11.59235
2551.00000 -12.00000 -6.99212 -13.70719 -6.50955
2552.00000 -1.00000 -4.66622 -13.70719 -3.64303
2553.00000 -14.00000 -12.00664 -4.04923 -0.87153
2554.00000 -14.00000 -12.00664 -3.35637 -0.07855
2555.00000 -14.00000 -9.54002 -3.35637 -2.77364
2556.00000 -10.00000 -5.69450 -0.21053 -3.95448
2557.00000 -10.00000 -5.69450 -0.16119 -3.95448
2558.00000 -9.00000 -4.05437 -0.98172 -0.41133
2559.00000 -8.00000 -2.06042 -0.98172 -0.41133
2560.00000 -7.00000 -1.90576 0.12442 -0.38918
2561.00000 -7.00000 -5.39835 1.00000 -0.38918
2562.00000 -5.00000 -5.39835 1.00000 0.49235
2563.00000 -8.00000 -4.48594 -2.27455 -12.62483
2564.00000 -9.00000 -4.48594 -2.27455 -12.62483
2565.00000 -9.00000 -7.50644 -1.78881 -14.58090
2566.00000 -9.00000 -7.50644 -4.00783 -20.57300
2567.00000 -7.00000 -7.46029 -4.00783 -20.57300
2568.00000 -6.00000 -3.18050 -2.11392 -19.22026
2569.00000 -6.00000 -10.82836 -0.42535 -13.89666
2570.00000 -6.00000 -10.82836 -2.11975 -11.43887
2571.00000 -6.00000 -5.87349 -2.11975 -3.88719
2572.00000 -6.00000 -0.70925 -0.03047 -4.63878
2573.00000 -1.00000 0.81971 1.00000 -5.80649
2574.00000 1.00000 1.00000 -6.79786 -8.83375
2575.00000 -12.00000 -5.59089 -6.79786 -8.83375
2576.00000 -22.00000 -16.60574 -2.95535 -8.81398
2577.00000 -22.00000 -16.60574 -9.57907 -6.70216
2578.00000 -21.00000 -10.94779 -9.57907 -6.70216
2579.00000 -18.00000 -11.27675 -16.33746 -29.61971
2580.00000 -17.00000 -11.27675 -16.33746 -30.93724
2581.00000 -54.00000 -68.62448 -10.65082 -30.93724
2582.00000 -54.00000 -68.62448 -12.63758 -16.68581
2583.00000 -37.00000 -43.45756 -12.63758 -15.91901
2584.00000 -37.00000 -39.32140 -10.51767 -16.11071
2585.00000 -34.00000 -35.20300 -4.11611 -16.11071
2586.00000 -29.00000 -27.84521 -4.80723 -13.54474
2587.00000 -24.00000 -23.35474 -4.97759 -13.54474
2588.00000 -18.00000 -23.35474 -4.97759 -18.41958
2589.00000 -17.00000 -18.56100 -4.32249 -18.41958
2590.00000 -17.00000 -18.87948 -15.97940 -13.19480
2591.00000 -16.00000 -18.87948 -15.97940 -16.95785
2592.00000 -15.00000 -17.17052 -10.67500 -16.95785
2593.00000 -15.00000 -16.24630 -6.80009 -13.48112
2594.00000 -13.00000 -13.67568 -6.26382 -12.60199
2595.00000 -15.00000 -15.79828 -5.00288 -10.91313
2596.00000 -15.00000 -15.79828 -3.77597 -8.29818
2597.00000 -12.00000 -13.57341 -1.99350 -7.93101
2598.00000 -4.00000 -6.12589 -1.49724 -9.43012
2599.00000 0.00000 -3.34694 -1.58956 -9.43012
2600.00000 -29.00000 -37.22395 -1.58956 -4.83071
2601.00000 -30.00000 -37.22395 -7.31756 -10.68354
2602.00000 -30.00000 -33.28261 -14.59885 -10.68354
2603.00000 -20.00000 -25.34768 -14.59885 -7.43775
2604.00000 -18.00000 -22.93222 -5.86084 -4.90626
2605.00000 -12.00000 -19.10290 -5.04507 -4.44663
2606.00000 -14.00000 -12.58424 -0.86251 -7.70225
2607.00000 -14.00000 -11.80439 0.08983 -7.70225
2608.00000 -11.00000 -14.07313 1.00000 -7.83939
2609.00000 -11.00000 -14.07313 1.00000 -7.96577
2610.00000 -10.00000 -13.75404 1.00000 -7.96577
2611.00000 -6.00000 -6.31225 -11.37055 -2.42611
2612.00000 -4.00000 -5.46403 -15.84875 -14.43927
2613.00000 -10.00000 -8.93899 -15.84875 -14.43927
2614.00000 -10.00000 -10.53161 -5.55960 -5.23994
2615.00000 -10.00000 -13.35748 -2.98012 -0.87857
2616.00000 -10.00000 -13.35748 -5.37040 1.00000
2617.00000 -2.00000 -5.59209 -5.37040 1.00000
2618.00000 -2.00000 -4.84055 -15.37038 -0.93241
2619.00000 1.00000 1.00000 -46.83555 -15.54103
2620.00000 -88.00000 -56.69141 -46.83555 -15.54103
2621.00000 -88.00000 -56.69141 -44.88353 -11.01264
2622.00000 -64.00000 -56.26615 -37.20817 -11.18134
2623.00000 -43.00000 -37.84697 -37.20817 -11.18134
2624.00000 -36.00000 -31.05474 -28.61880 -75.61912
2625.00000 -27.00000 -31.67902 -23.63171 -75.61912
2626.00000 -27.00000 -31.67902 -23.86534 -45.79917
2627.00000 -24.00000 -22.19455 -29.99333 -34.77199
2628.00000 -27.00000 -25.55188 -29.99333 -23.00891
2629.00000 -27.00000 -25.55188 -29.86278 -17.61914
2630.00000 -22.00000 -19.59007 -21.17994 -18.31661
2631.00000 -17.00000 -17.42706 -14.21537 -18.31661
2632.00000 -36.00000 -23.37928 -15.89111 -15.02584
2633.00000 -62.00000 -44.14203 -19.73631 -15.02584
2634.00000 -83.00000 -77.13377 -19.73631 -12.25500
2635.00000 -83.00000 -77.13377 -12.35817 -15.46397
2636.00000 -67.00000 -65.23737 -12.35817 -15.46397
2637.00000 -60.00000 -61.99516 -8.70052 -13.65565
2638.00000 -40.00000 -39.94683 -8.04614 -5.69803
2639.00000 -27.00000 -33.06117 -8.04614 -1.81565
2640.00000 -24.00000 -33.06117 -17.79063 -19.17883
2641.00000 -5.00000 -9.65025 -17.79063 -19.17883
2642.00000 -8.00000 -9.61524 -11.76462 -16.91987
2643.00000 -8.00000 -9.98570 -18.15897 -18.43454
2644.00000 -17.00000 -14.72096 -18.15897 -20.74006
2645.00000 -17.00000 -16.09573 -13.22635 -21.52548
2646.00000 -18.00000 -16.97347 -12.71870 -21.52548
2647.00000 -18.00000 -16.97347 -12.71870 -12.42041
2648.00000 -11.00000 -16.24315 -11.79193 -13.17724
2649.00000 -10.00000 -7.97939 -11.79193 -13.17724
2650.00000 -14.00000 -11.96064 -8.84441 -13.07561
2651.00000 -14.00000 -11.96064 -2.95413 -5.58056
2652.00000 -4.00000 -7.13051 -2.05034 -3.27182
2653.00000 -5.00000 -7.13051 -0.47728 -8.18655
2654.00000 -5.00000 -6.15769 -7.37321 -13.35409
2655.00000 -8.00000 -8.73560 -8.75435 -13.35409
2656.00000 -8.00000 -8.73560 -8.75435 -11.86272
2657.00000 -5.00000 -4.74618 -5.93375 -4.83375
2658.00000 -5.00000 -3.00185 -4.43566 -45.76667
2659.00000 -38.00000 -41.19883 -13.23197 -45.76667
2660.00000 -38.00000 -41.19883 -13.23197 -39.02406
2661.00000 -34.00000 -38.58795 -8.84853 -12.13968
2662.00000 -37.00000 -35.63431 -9.77643 -9.80422
2663.00000 -37.00000 -35.63431 -17.28408 -18.16995
2664.00000 -31.00000 -34.05545 -61.01178 -24.27844
2665.00000 -31.00000 -27.70303 -61.01178 -24.27844
2666.00000 -60.00000 -74.45731 -48.69273 -38.70930
2667.00000 -60.00000 -74.45731 -35.85919 -71.82148
2668.00000 -43.00000 -52.24144 -32.80820 -76.61438
2669.00000 -26.00000 -40.95155 -116.88158 -76.61438
2670.00000 -34.00000 -44.93219 -116.88158 -59.90080
2671.00000 -34.00000 -44.93219 -80.33275 -28.39650
2672.00000 -16.00000 -22.89997 -40.52367 -28.39650
2673.00000 -13.00000 -22.89997 -33.51314 -21.22048
2674.00000 -32.00000 -34.31556 -41.52422 -16.00973
2675.00000 -45.00000 -38.84340 -41.52422 -13.60829
2676.00000 -45.00000 -38.84340 -37.21081 -6.65007
2677.00000 -40.00000 -29.31545 -19.70448 -6.65007
2678.00000 -23.00000 -20.79501 -15.87157 -4.66577
2679.00000 -19.00000 -17.91291 -14.12758 -5.05572
2680.00000 -19.00000 -17.91291 -11.20859 -5.05572
2681.00000 -9.00000 -11.28808 -7.57560 -2.44257
2682.00000 -1.00000 -5.97023 -5.29736 -5.51538
2683.00000 -1.00000 -3.91834 -6.32984 -14.88737
2684.00000 -3.00000 -8.87218 -14.45787 -14.88737
2685.00000 -3.00000 -8.87218 -24.13795 -15.73961
2686.00000 -15.00000 -12.94497 -29.45183 -16.84545
2687.00000 -15.00000 -12.94497 -29.45183 -16.84545
2688.00000 -26.00000 -16.89891 -8.73295 -7.43724
2689.00000 -26.00000 -16.89891 -8.73295 -7.43724
2690.00000 -16.00000 -13.89292 -13.91868 -4.37198
2691.00000 -11.00000 -6.12750 -13.91868 -4.24707
2692.00000 -15.00000 -8.80123 -9.67396 -6.08394
2693.00000 -15.00000 -8.80123 -9.67396 -6.08394
2694.00000 -11.00000 -10.51778 -10.47921 -4.23034
2695.00000 -12.00000 -11.14919 -20.13721 1.00000
2696.00000 -12.00000 -13.65111 -20.13721 -41.24535
2697.00000 -32.00000 -34.20315 -14.90073 -41.24535
2698.00000 -46.00000 -37.48166 -10.05673 -37.11949
2699.00000 -46.00000 -37.48166 -56.72935 -31.65638
2700.00000 -40.00000 -36.85947 -59.13305 -31.09044
2701.00000 -47.00000 -37.69922 -59.13305 -24.82905
2702.00000 -47.00000 -37.69922 -36.80530 -21.13962
2703.00000 -40.00000 -33.97126 -25.99588 -18.64208
2704.00000 -36.00000 -33.49389 -24.97048 -50.28047
2705.00000 -29.00000 -24.28700 -24.97048 -74.88203
2706.00000 -22.00000 -23.47093 -23.22488 -74.88203
2707.00000 -22.00000 -22.67828 -30.05330 -47.20800
2708.00000 -24.00000 -20.82065 -30.05330 -26.80234
2709.00000 -24.00000 -18.23937 -21.95408 -42.73705
2710.00000 -19.00000 -17.29671 -21.93814 -42.73705
2711.00000 -16.00000 -16.65101 -16.02482 -40.84401
2712.00000 -13.00000 -15.95549 -16.02482 -25.70345
2713.00000 -13.00000 -15.95549 -14.46599 -20.93112
2714.00000 -10.00000 -15.39926 -12.09113 -20.93112
2715.00000 -9.00000 -11.23819 -14.67612 -13.85261
2716.00000 -8.00000 -8.82738 -14.67612 -46.59168
2717.00000 -6.00000 -6.89266 -8.21524 -46.59168
2718.00000 -13.00000 -12.35653 -8.14937 -32.63065
2719.00000 -15.00000 -19.60829 -7.88648 -27.86312
2720.00000 -15.00000 -19.60829 -54.45068 -17.09541
2721.00000 -6.00000 -8.82472 -54.45068 -14.73415
2722.00000 -5.00000 -1.85602 -53.08959 -6.89342
2723.00000 -8.00000 1.00000 -29.02585 -6.89342
2724.00000 -21.00000 -0.06680 -21.58289 -8.24506
2725.00000 -21.00000 -5.31383 -21.58289 -8.24506
2726.00000 -22.00000 -6.42183 -20.60185 -5.08736
2727.00000 -22.00000 -9.20650 -23.54787 -7.31094
2728.00000 -17.00000 -9.20650 -23.54787 -7.56869
2729.00000 -17.00000 -8.61926 -22.06339 -7.56869
2730.00000 -14.00000 -5.11033 -17.53755 -0.95883
2731.00000 -9.00000 -4.78247 -13.22369 -3.76055
2732.00000 -10.00000 -2.64167 -11.13677 -3.86157
2733.00000 -10.00000 -1.51353 -18.93396 -5.33395
2734.00000 -9.00000 1.00000 -18.93396 -6.15505
2735.00000 -9.00000 1.00000 -13.84762 -6.15505
2736.00000 -13.00000 -0.99422 -10.09756 -4.45149
2737.00000 -13.00000 -8.05969 -9.45203 -3.40489
2738.00000 -11.00000 -8.05969 -8.74881 -2.17840
2739.00000 -13.00000 -0.91464 -6.62433 -1.25019
2740.00000 -13.00000 -0.56432 -4.89443 -0.79275
2741.00000 -8.00000 -1.48776 -15.19204 -11.66256
2742.00000 -8.00000 -2.68050 -15.39105 -24.91252
2743.00000 -32.00000 -35.03127 -21.63824 -27.84113
2744.00000 -54.00000 -54.13850 -26.65182 -27.84113
2745.00000 -54.00000 -54.13850 -26.65182 -30.24918
2746.00000 -52.00000 -46.02955 -20.65411 -30.24918
2747.00000 -47.00000 -40.10105 -17.39735 -26.92747
2748.00000 -33.00000 -29.45338 -12.29903 -23.80305
2749.00000 -31.00000 -25.99447 -17.35749 -17.08605
2750.00000 -33.00000 -27.44967 -20.48449 -17.26907
2751.00000 -33.00000 -27.44967 -20.48449 -17.26907
2752.00000 -34.00000 -31.24318 -10.79061 -15.15444
2753.00000 -35.00000 -31.24318 -14.37476 -13.05534
2754.00000 -35.00000 -29.32505 -15.25109 -11.83596
2755.00000 -23.00000 -18.01766 -15.25109 -7.24655
2756.00000 -15.00000 -12.43173 -11.42256 -11.07541
2757.00000 -29.00000 -26.72147 -11.42256 -11.07541
2758.00000 -34.00000 -26.72147 -8.43214 -9.15450
2759.00000 -34.00000 -25.58677 -4.83310 -3.07806
2760.00000 -23.00000 -22.17028 1.00000 -8.45977
2761.00000 -39.00000 -46.45380 -6.89276 -15.38223
2762.00000 -39.00000 -46.45380 -8.74667 -15.38223
2763.00000 -37.00000 -36.46715 -8.74667 -6.05161
2764.00000 -26.00000 -24.76508 1.00000 1.00000
2765.00000 -21.00000 -18.48966 -17.87727 1.00000
2766.00000 -16.00000 -15.07419 -17.87727 -2.67915
2767.00000 -13.00000 -12.36341 -11.43685 -2.67915
2768.00000 -13.00000 -12.36341 -18.56069 -3.48773
2769.00000 -8.00000 -9.36045 -18.56069 -3.48773
2770.00000 -13.00000 -10.86911 -16.97748 -1.88040
2771.00000 -13.00000 -11.51398 -14.83814 -0.24538
2772.00000 -12.00000 -11.51398 -9.64540 1.00000
2773.00000 -11.00000 -11.02451 -7.69509 1.00000
2774.00000 -11.00000 -10.38152 -38.79709 1.00000
2775.00000 -12.00000 -10.13771 -40.92390 1.00000
2776.00000 -12.00000 -6.38297 -40.92390 1.00000
2777.00000 -11.00000 -4.34876 -10.32978 1.00000
2778.00000 -11.00000 -4.34876 -13.18578 1.00000
2779.00000 -15.00000 -10.14752 -13.18578 -3.47560
2780.00000 -15.00000 -10.14752 -12.33530 -3.47560
2781.00000 -7.00000 -7.77796 -14.24953 -2.81043
2782.00000 -7.00000 -11.28471 -15.36614 1.00000
2783.00000 -12.00000 -19.14538 -15.36614 1.00000
2784.00000 -12.00000 -19.14538 -14.37732 1.00000
2785.00000 -19.00000 -15.98747 -11.67054 -8.80449
2786.00000 -30.00000 -32.67341 -11.67054 -8.80449
2787.00000 -30.00000 -32.67341 -23.77007 -35.47936
2788.00000 -26.00000 -21.86087 -38.43664 -43.77116
2789.00000 -13.00000 -15.67218 -38.43664 -43.77116
2790.00000 -16.00000 -15.35392 -27.05829 -33.02660
2791.00000 -16.00000 -14.67530 -21.84021 -24.24071
2792.00000 -11.00000 -14.46529 -21.84021 -21.41760
2793.00000 -9.00000 -9.43379 -14.16192 -23.31320
2794.00000 -6.00000 -9.29460 -12.24705 -23.31320
2795.00000 -6.00000 -5.14055 -12.24705 -25.86422
2796.00000 -2.00000 -1.21243 -10.82900 -27.99564
2797.00000 1.00000 -1.02663 -8.11563 -27.99564
2798.00000 -48.00000 -35.90676 -7.37089 -19.32164
2799.00000 -48.00000 -35.90676 -5.65302 -25.72679
2800.00000 -34.00000 -31.56158 -5.26603 -25.72679
2801.00000 -59.00000 -37.12802 -8.40026 -24.34614
2802.00000 -59.00000 -37.12802 -8.40026 -42.70360
2803.00000 -41.00000 -31.00074 -5.05398 -42.70360
2804.00000 -34.00000 -19.40670 -7.52003 -31.59899
2805.00000 -28.00000 -15.81140 -7.52003 -27.24681
2806.00000 -28.00000 -18.14478 -14.20865 -20.46850
2807.00000 -20.00000 -18.14478 -34.09627 -25.22859
2808.00000 -16.00000 -16.67230 -34.09627 -25.22859
2809.00000 -14.00000 -17.69303 -17.28706 -22.13450
2810.00000 -28.00000 -17.69303 -15.49898 -16.67644
2811.00000 -28.00000 -15.69636 -34.29491 -14.36020
2812.00000 -18.00000 -15.64586 -34.29491 -11.07174
2813.00000 -13.00000 -13.51197 -28.78813 -11.07174
2814.00000 -28.00000 -21.69111 -17.98139 -6.28810
2815.00000 -28.00000 -21.69111 -17.39786 -7.32460
2816.00000 -18.00000 -22.55003 -17.43704 -10.20183
2817.00000 -17.00000 -22.55003 -17.43704 -10.20183
2818.00000 -13.00000 -17.34482 -15.44744 -9.67503
2819.00000 -11.00000 -12.01784 -15.25898 -9.67503
2820.00000 -17.00000 -17.18875 -15.25898 -8.77551
2821.00000 -17.00000 -17.18875 -14.41128 -7.50415
2822.00000 -15.00000 -13.11676 -10.45615 -7.06139
2823.00000 -5.00000 -6.76561 -3.17799 -3.89238
2824.00000 -5.00000 -5.24270 -6.81334 -3.16833
2825.00000 -2.00000 -3.10592 -8.32146 -8.04964
2826.00000 -9.00000 -8.02387 -8.32146 -8.04964
2827.00000 -9.00000 -8.02387 -8.96302 -4.26520
2828.00000 -16.00000 -9.17347 -8.96302 -10.57645
2829.00000 -16.00000 -9.17347 -6.18718 -18.89359
2830.00000 -19.00000 -14.69582 -17.20981 -18.89359
2831.00000 -19.00000 -14.69582 -17.20981 -16.95913
2832.00000 -21.00000 -18.92682 -18.07668 -31.03381
2833.00000 -21.00000 -20.04127 -18.07668 -31.03381
2834.00000 -24.00000 -20.04127 -19.82443 -26.79933
2835.00000 -24.00000 -12.92339 -23.73931 -20.07865
2836.00000 -17.00000 -10.69728 -23.73931 -20.07865
2837.00000 -16.00000 -15.86663 -19.03374 -16.73105
2838.00000 -17.00000 -15.86663 -13.98890 -13.73903
2839.00000 -17.00000 -13.91710 -13.63948 -13.96392
2840.00000 -10.00000 -11.53907 -12.81862 -13.96392
2841.00000 -18.00000 -15.15545 -9.79862 -8.26603
2842.00000 -28.00000 -15.15545 -9.00925 -7.97652
2843.00000 -28.00000 -14.70195 -7.90963 -4.96114
2844.00000 -25.00000 -13.91031 -16.35741 -3.14933
2845.00000 -25.00000 -10.13039 -16.35741 0.27459
2846.00000 -12.00000 -8.68695 -11.66605 -41.09354
2847.00000 -12.00000 -6.41312 -4.58462 -41.09354
2848.00000 -12.00000 -6.32961 -2.91465 -32.32661
2849.00000 -12.00000 -6.75445 -1.93064 -13.89503
2850.00000 -8.00000 -6.75445 -0.57456 -18.85127
2851.00000 -40.00000 -25.62717 -14.16703 -42.74405
2852.00000 -40.00000 -25.62717 -14.16703 -42.74405
2853.00000 -19.00000 -14.88953 -40.64025 -42.33297
