# time dst_kyoto dst_l1 dst_stb dst_pers v_l1 v_stb v_pers
733678.95833 -5.00000 -13.84292 2.16757 -9.00557 329.00000 354.93931 363.96000
733679.00000 -2.00000 -10.84995 1.70153 -9.02512 340.00000 346.98610 363.52000
733679.04167 -1.00000 -10.59022 1.38162 -8.64379 334.00000 343.60029 375.44000
733679.08333 -1.00000 -10.03876 2.96911 -7.97836 329.00000 346.83472 386.00000
733679.12500 -4.00000 -9.46978 3.74093 -7.94283 327.00000 353.21220 387.56000
733679.16667 -6.00000 -9.07963 3.56191 -8.35579 322.00000 362.23233 385.36000
733679.20833 -7.00000 -9.59047 0.58334 -9.18869 324.00000 361.30644 382.00000
733679.25000 -6.00000 -9.08960 1.12529 -9.53464 327.00000 361.00587 380.96000
733679.29167 -6.00000 -8.51552 3.12451 -9.26622 321.00000 366.05955 378.44000
733679.33333 -6.00000 -9.54080 3.19878 -9.00171 316.00000 361.97625 375.96000
733679.37500 -5.00000 -7.92797 2.07416 -9.34395 318.00000 368.35793 373.96000
733679.41667 -2.00000 -7.09417 2.00429 -9.79287 318.00000 370.83879 372.48000
733679.45833 1.00000 -6.41572 2.40171 -9.40560 322.00000 370.67033 376.68000
733679.50000 2.00000 -5.60613 -0.61846 -8.40819 318.00000 364.13875 378.92000
733679.54167 1.00000 -6.21589 -3.18007 -7.49206 314.00000 372.49437 375.44000
733679.58333 1.00000 -6.01576 -3.65521 -6.89580 313.00000 383.75823 372.44000
733679.62500 3.00000 -4.10786 -1.09767 -6.83424 314.00000 395.33405 369.44000
733679.66667 4.00000 -1.94931 -0.95423 -6.42608 320.00000 404.11037 362.80000
733679.70833 3.00000 -4.06201 0.18644 -6.05057 318.00000 405.32440 354.88000
733679.75000 3.00000 -4.83731 0.15519 -6.23448 317.00000 406.93993 348.88000
733679.79167 1.00000 -4.60709 -0.55979 -5.84888 316.00000 412.55245 345.48000
733679.83333 -2.00000 -4.19452 -1.59346 -5.43661 313.00000 416.73411 351.76000
733679.87500 -4.00000 -4.76965 -2.09596 -5.06223 308.00000 409.81578 365.80000
733679.91667 -5.00000 -5.16856 -2.64694 -5.03550 303.00000 398.65949 371.44000
733679.95833 -5.00000 -4.20874 -2.89418 -4.98794 311.00000 401.03759 362.20000
733680.00000 -2.00000 -3.02713 -3.29217 -4.79101 313.00000 398.38243 352.40000
733680.04167 2.00000 -1.39040 -4.33893 -5.82489 319.00000 392.31060 342.72000
733680.08333 7.00000 1.97845 -4.51940 -7.25650 340.00000 383.00530 340.16000
733680.12500 7.00000 2.87364 -4.55683 -5.66889 356.00000 381.58406 341.40000
733680.16667 7.00000 3.18569 -4.13893 -5.31388 356.00000 376.29021 342.12000
733680.20833 10.00000 5.73374 -5.80086 -5.39865 355.00000 366.73537 346.56000
733680.25000 5.00000 4.67801 -7.02118 -4.48372 349.00000 350.08685 346.96000
733680.83333 -3.00000 -3.24300 0.91813 -6.30245 340.00000 341.57854 324.96000
733680.87500 -7.00000 -5.62001 0.97273 -4.50942 334.00000 341.40533 326.60000
733680.91667 -4.00000 -6.53720 2.35422 1.87607 329.00000 349.10643 349.28000
733680.95833 -2.00000 -5.82385 2.10330 4.79526 328.00000 346.96840 372.16000
733681.00000 -3.00000 -8.43595 1.61963 4.18254 327.00000 344.57490 373.92000
733681.04167 -4.00000 -8.69496 0.20064 3.37826 328.00000 341.93496 376.68000
733681.08333 -6.00000 -7.57088 1.87508 6.76204 328.00000 341.42452 382.56000
733681.12500 -7.00000 -8.51137 1.57574 6.13487 338.00000 332.26218 378.80000
733681.16667 -9.00000 -8.08309 1.89015 1.67713 346.00000 331.33563 387.52000
733681.20833 -9.00000 -8.50634 1.71459 -1.13993 344.00000 333.07827 418.72000
733681.25000 -6.00000 -6.58687 1.79899 -1.07416 346.00000 330.07581 434.96000
733681.29167 -4.00000 -6.90724 1.51711 -0.58056 351.00000 335.36432 425.16000
733681.33333 -3.00000 -8.58332 1.03953 -0.66760 354.00000 344.00033 412.84000
733681.37500 -3.00000 -8.19981 2.67230 0.05517 357.00000 340.15049 408.48000
733681.41667 -3.00000 -8.95298 4.49783 1.52951 343.00000 344.78770 412.16000
733681.45833 -2.00000 -8.38365 4.70700 1.08993 332.00000 329.05101 421.72000
733681.50000 0.00000 -8.20789 5.29220 -2.24664 325.00000 330.06156 433.76000
733681.54167 1.00000 -7.54514 6.49317 -6.24158 329.00000 337.82702 447.28000
733681.58333 4.00000 -6.93002 9.37287 -7.15668 336.00000 345.68851 454.00000
733681.62500 6.00000 -7.38317 4.29409 -6.34335 347.00000 329.71226 454.52000
733681.66667 6.00000 -8.08002 4.77900 -4.65757 350.00000 332.52397 459.68000
733681.70833 4.00000 -7.36584 4.97805 -4.71862 344.00000 335.68202 462.44000
733681.75000 3.00000 -7.42029 2.33854 -5.11992 342.00000 336.21336 466.72000
733681.79167 1.00000 -6.65425 1.23275 -6.18550 343.00000 334.95840 472.00000
733681.83333 0.00000 -6.92938 -1.25691 -7.63288 330.00000 320.66616 477.72000
733681.87500 -1.00000 -6.40926 -3.27559 -8.88253 340.00000 323.00074 480.40000
733681.91667 0.00000 -4.35417 -4.86700 -8.85928 345.00000 324.60518 482.68000
733681.95833 1.00000 -6.48388 -6.42583 -8.74560 345.00000 310.82391 484.92000
733682.00000 0.00000 -8.33527 -6.00820 -9.06522 342.00000 308.61686 482.48000
733682.04167 -5.00000 -9.02609 -5.96191 -8.53137 336.00000 312.95978 487.72000
733682.08333 -11.00000 -9.17368 -3.78573 -7.86911 329.00000 319.05119 486.24000
733682.12500 -12.00000 -8.82677 -5.42130 -7.06096 328.00000 312.61753 481.56000
733682.16667 -7.00000 -8.58536 -8.10172 -7.13974 327.00000 309.72653 481.44000
733682.20833 -7.00000 -8.12616 -10.04307 -7.33714 338.00000 316.60938 474.28000
733682.25000 -6.00000 -7.10255 -9.31088 -6.72929 347.00000 324.68407 460.16000
733682.29167 -7.00000 -7.14999 -8.98104 -6.64141 340.00000 331.50987 444.72000
733682.33333 -8.00000 -6.26174 -9.79945 -6.17618 347.00000 337.01989 442.68000
733682.37500 -8.00000 -7.01499 -10.28883 -5.39216 330.00000 345.25592 446.48000
733682.41667 -8.00000 -6.91129 -8.94226 -5.58253 325.00000 344.56702 444.96000
733682.45833 -9.00000 -6.88942 -8.44302 -6.11618 325.00000 350.80114 440.88000
733682.50000 -8.00000 -6.08720 -7.60868 -6.40815 324.00000 353.70406 439.56000
733682.54167 -5.00000 -5.00362 -6.50552 -5.79765 326.00000 355.23491 442.04000
733682.58333 2.00000 -4.33829 -5.35165 -5.63715 323.00000 357.09834 441.96000
733682.62500 5.00000 -3.71930 -4.37858 -5.32683 328.00000 358.37649 440.48000
733682.66667 6.00000 -3.91134 -4.15652 -5.14074 332.00000 369.00629 436.88000
733682.70833 4.00000 -5.02635 -3.43860 -4.82821 341.00000 354.31941 432.44000
733682.75000 -1.00000 -5.53087 -4.31410 -4.61998 345.00000 356.44026 427.88000
733682.79167 -3.00000 -2.46942 -3.98442 -4.48839 354.00000 355.08133 417.20000
733682.83333 -3.00000 -3.07005 -2.41686 -4.16885 345.00000 358.91538 401.68000
733682.87500 -3.00000 -3.87190 -1.81249 -3.85372 344.00000 360.59024 397.12000
733682.91667 -2.00000 -3.38121 -0.37978 -3.57829 343.00000 361.18691 394.28000
733682.95833 -1.00000 -3.63624 -1.95392 -3.57396 339.00000 361.98176 391.60000
733683.29167 1.00000 0.03412 -1.90048 -0.86788 321.00000 359.04552 392.92000
733683.33333 3.00000 -0.76000 -0.62699 -0.38351 312.00000 355.19957 390.48000
733683.37500 3.00000 -1.36026 1.04104 -0.27020 310.00000 370.46681 389.48000
733683.41667 2.00000 0.30108 -0.57348 -0.45274 313.00000 339.01740 387.96000
733683.45833 1.00000 1.47414 -0.70612 -0.92779 319.00000 338.64188 388.04000
733683.50000 2.00000 0.98475 -1.19443 -0.47446 320.00000 340.88328 388.48000
733683.54167 3.00000 0.91796 -1.32439 0.35393 323.00000 339.66294 388.52000
733683.58333 2.00000 0.86724 -1.40336 0.67570 323.00000 332.02767 387.96000
733683.62500 4.00000 2.27759 -0.50195 0.35171 329.00000 323.96469 385.96000
733683.66667 4.00000 3.98931 -1.15740 -0.11725 333.00000 322.81598 384.48000
733683.70833 2.00000 3.09192 -1.38511 -0.07212 330.00000 322.44233 385.56000
733683.75000 0.00000 2.90756 -1.95978 -0.29705 327.00000 322.29151 390.64000
733683.79167 0.00000 3.80994 -1.29482 -0.59183 328.00000 322.89332 394.00000
733683.83333 4.00000 5.96585 -0.33964 -0.55180 327.00000 327.54656 388.80000
733683.87500 8.00000 6.74419 -1.74516 0.45834 325.00000 331.13137 384.00000
733683.91667 11.00000 6.13586 -1.73424 0.61971 324.00000 316.26158 384.52000
733683.95833 12.00000 6.29824 -1.10526 0.85035 322.00000 310.91295 384.48000
733684.00000 12.00000 5.67999 -0.78943 1.02265 312.00000 311.56159 378.80000
733684.04167 9.00000 4.81147 -1.06886 0.63336 314.00000 311.95402 375.56000
733684.08333 7.00000 4.15241 -0.62772 -0.20181 313.00000 312.14004 377.00000
733684.12500 5.00000 4.06245 -0.39474 -0.75232 308.00000 317.00739 374.92000
733684.16667 13.00000 7.26315 -0.57371 -0.43415 322.00000 319.50556 375.08000
733684.20833 14.00000 9.49736 -0.07638 -0.40722 333.00000 314.14099 375.96000
733684.25000 14.00000 13.31875 0.14974 -0.50578 331.00000 312.97563 371.88000
733684.29167 14.00000 13.14617 -0.00693 -0.21171 334.00000 309.22046 368.48000
733684.33333 14.00000 15.33710 0.24189 -0.17416 342.00000 309.53499 366.44000
733684.37500 16.00000 17.01248 0.20728 -0.10044 344.00000 310.00895 363.96000
733684.41667 23.00000 24.31785 -0.20697 0.28178 351.00000 309.14894 364.04000
733684.45833 15.00000 13.40911 -0.40055 0.84976 347.00000 312.06380 366.56000
733684.50000 5.00000 8.50844 0.69518 1.15520 357.00000 313.82159 368.00000
733684.54167 6.00000 6.52026 -0.81705 0.93231 364.00000 304.47875 364.36000
733684.58333 8.00000 7.36044 -0.08139 0.93054 368.00000 304.03154 358.40000
733684.62500 10.00000 7.41187 0.80976 0.16169 376.00000 297.68225 358.08000
733684.66667 9.00000 8.52940 0.98630 -1.06742 378.00000 293.56875 362.08000
733684.70833 10.00000 9.00709 0.89222 -1.34507 379.00000 292.52937 358.80000
733684.75000 10.00000 7.60947 0.87245 -1.05063 377.00000 292.52279 351.92000
733684.79167 9.00000 6.05535 0.81815 -1.16305 384.00000 291.66026 347.92000
733684.83333 7.00000 4.82251 0.99757 -0.67285 393.00000 290.05497 346.52000
733684.87500 5.00000 2.99777 1.30189 0.38744 388.00000 290.01715 343.88000
733684.91667 5.00000 2.01894 2.06199 0.88052 394.00000 290.49655 340.48000
733684.95833 5.00000 0.92986 2.45311 1.27331 414.00000 289.89393 338.96000
733685.00000 4.00000 0.23660 2.29861 1.62065 399.00000 287.75386 337.48000
733685.04167 6.00000 0.26041 2.47429 2.05276 396.00000 288.73163 336.48000
733685.08333 5.00000 -0.05282 2.66293 2.52939 396.00000 288.91444 337.04000
733685.12500 1.00000 -0.20968 2.90801 2.71862 395.00000 289.06716 339.04000
733685.16667 0.00000 -0.66652 3.09996 2.94846 404.00000 291.24014 342.08000
733685.20833 -1.00000 0.22087 3.52157 3.28602 416.00000 293.57656 344.52000
733685.25000 -2.00000 -0.43047 4.13990 2.71024 412.00000 294.16336 338.76000
733685.29167 -2.00000 -0.53606 3.71599 2.42952 410.00000 290.75574 333.00000
733685.33333 -2.00000 -0.19486 3.61019 2.79938 393.00000 288.98152 333.00000
733685.37500 -2.00000 -0.18648 4.11109 3.08395 383.00000 287.96538 331.96000
733685.41667 0.00000 0.05965 5.17882 3.03323 381.00000 287.59296 328.92000
733685.45833 1.00000 0.43086 5.19866 3.04544 381.00000 288.47573 326.48000
733685.50000 1.00000 0.71849 4.46715 3.34295 382.00000 285.03877 324.96000
733685.54167 0.00000 1.45687 4.89026 3.86081 379.00000 284.32483 321.40000
733685.58333 2.00000 1.55327 4.27664 4.30966 375.00000 283.55936 320.56000
733685.62500 2.00000 1.37329 3.82719 5.19218 367.00000 281.35007 320.96000
733685.66667 3.00000 0.93236 3.50795 5.98800 363.00000 279.15293 319.48000
733685.70833 3.00000 0.86031 3.74491 6.43337 360.00000 279.03464 320.56000
733685.75000 3.00000 1.09501 3.62765 6.80050 361.00000 278.89729 320.96000
733685.79167 5.00000 1.64541 3.17702 7.26783 366.00000 275.03316 318.44000
733685.83333 5.00000 1.88638 2.79375 7.47330 368.00000 275.00000 318.04000
733685.87500 4.00000 1.62587 2.52516 6.98338 357.00000 274.74335 319.52000
733685.91667 5.00000 1.65145 2.12175 7.14334 349.00000 273.02225 320.52000
733685.95833 7.00000 1.72116 2.26799 6.97816 349.00000 272.75434 319.44000
733686.00000 8.00000 1.42445 2.24227 6.58207 345.00000 272.41775 318.52000
733686.04167 9.00000 2.58989 3.68139 7.70988 360.00000 274.18811 320.56000
733686.08333 7.00000 2.20090 3.86078 7.40289 349.00000 275.85435 320.96000
733686.12500 3.00000 1.93455 3.70004 6.71074 348.00000 272.65200 320.00000
733686.16667 0.00000 0.84731 6.53748 6.66531 350.00000 270.05678 317.92000
733686.20833 -2.00000 1.14897 8.73521 5.84409 347.00000 268.39944 313.40000
733686.25000 -1.00000 0.96382 10.44004 5.40018 345.00000 268.61141 313.08000
733686.29167 0.00000 1.54246 11.89523 5.52366 345.00000 268.39408 315.00000
733686.33333 -2.00000 0.27748 13.05591 6.03086 351.00000 274.41402 314.48000
733686.37500 -3.00000 -0.73891 13.72073 6.37910 344.00000 290.13733 310.88000
733686.41667 0.00000 0.17586 14.48891 6.45551 344.00000 305.86065 306.44000
733686.45833 0.00000 -0.05583 15.30699 6.56186 338.00000 321.58396 304.48000
733686.50000 1.00000 -0.08208 11.26673 6.48471 333.00000 290.36331 302.44000
733688.08333 1.00000 2.44620 -10.04175 2.33745 274.00000 296.14444 303.96000
733688.12500 -2.00000 3.30630 -10.44250 2.88530 274.00000 298.69060 301.44000
733688.16667 -5.00000 3.00156 -11.81599 1.89932 271.00000 296.51743 296.88000
733688.20833 -4.00000 4.81058 -13.08346 1.80256 269.00000 294.94981 296.08000
733688.25000 1.00000 4.84117 -10.78500 3.99486 277.00000 297.44324 297.48000
733688.29167 4.00000 4.81202 -8.84768 3.99033 279.00000 302.16737 302.72000
733688.33333 3.00000 4.56184 -8.26216 2.97164 277.00000 307.26071 301.76000
733688.37500 5.00000 4.93624 -3.00087 1.84531 272.00000 316.79338 297.56000
733688.41667 8.00000 5.16034 -0.25202 1.57080 267.00000 325.04396 292.24000
733688.45833 10.00000 5.08879 4.37045 1.67523 266.00000 323.91332 288.60000
733688.50000 11.00000 5.93235 6.14490 1.94866 273.00000 304.69883 297.76000
733688.54167 11.00000 7.30773 5.43208 2.23711 274.00000 318.03066 305.56000
733688.58333 12.00000 8.30908 5.57290 1.42731 279.00000 331.36249 307.52000
733688.62500 10.00000 8.61088 5.18176 -0.18263 278.00000 330.24699 303.32000
733688.66667 9.00000 9.34658 4.66040 -2.63540 273.00000 329.02339 295.36000
733688.70833 8.00000 7.95223 5.52795 -6.19704 279.00000 328.89621 291.48000
733688.75000 8.00000 7.64692 3.96060 -8.31811 281.00000 322.02795 290.48000
733688.79167 7.00000 6.78479 4.23295 -10.70851 278.00000 322.72251 294.16000
733688.83333 4.00000 5.81199 5.04199 -14.66714 280.00000 325.62797 296.96000
733688.87500 3.00000 6.08919 5.29537 -14.88322 288.00000 319.92003 297.56000
733688.91667 6.00000 9.36957 4.44734 -11.37352 294.00000 310.29581 300.56000
733688.95833 6.00000 7.72180 6.77805 -10.88446 299.00000 310.47788 304.08000
733689.00000 7.00000 8.13790 7.84502 -12.08990 305.00000 310.77765 306.00000
733689.04167 7.00000 8.53884 6.29865 -14.53426 305.00000 306.83213 303.92000
733689.08333 4.00000 7.60722 5.59068 -16.04257 313.00000 308.10481 303.56000
733689.12500 1.00000 5.17917 3.96342 -14.42741 301.00000 300.89250 302.92000
733689.16667 -2.00000 3.12919 4.28111 -9.08546 300.00000 297.66733 301.00000
733689.20833 -4.00000 2.53361 4.28611 -5.14639 298.00000 296.65299 301.00000
733689.25000 -3.00000 2.03208 4.52624 -3.35171 298.00000 298.99660 302.56000
733689.29167 -2.00000 1.57333 3.21381 -3.51874 300.00000 299.37919 303.48000
733689.33333 -2.00000 0.87760 3.18617 -1.55733 301.00000 304.14388 303.00000
733689.37500 -1.00000 0.59457 3.64663 -0.45820 300.00000 304.16055 303.52000
733689.41667 1.00000 1.23915 3.71363 -0.95240 301.00000 303.14688 304.52000
733689.45833 3.00000 1.68789 3.41632 -3.28531 300.00000 304.61384 303.96000
733689.50000 3.00000 1.04432 1.87791 -5.22040 297.00000 306.41507 304.04000
733689.54167 2.00000 -0.84449 1.76969 -4.53031 296.00000 306.32161 302.92000
733689.58333 0.00000 -2.33942 1.23663 -3.02117 293.00000 293.82906 304.12000
733689.62500 -2.00000 -3.99218 1.09496 -2.37288 295.00000 291.44424 307.52000
733689.66667 -3.00000 -4.32393 0.65546 -1.54364 287.00000 289.92012 307.48000
733689.70833 -4.00000 -4.82638 0.49051 -0.68312 271.00000 289.63846 305.44000
733689.75000 -4.00000 -4.25512 0.92727 -0.02840 273.00000 287.96494 304.52000
733689.79167 -5.00000 -5.46894 0.60553 0.52169 270.00000 287.46447 304.48000
733689.83333 -6.00000 -5.25371 0.60576 0.70686 273.00000 287.01575 304.00000
733689.87500 -6.00000 -5.41432 0.67564 0.58626 273.00000 287.00000 302.44000
733689.91667 -5.00000 -5.91320 0.86341 1.36068 267.00000 285.82837 298.40000
733689.95833 -2.00000 -5.21828 -0.32564 0.83990 269.00000 281.86996 292.88000
733690.00000 -1.00000 -5.38874 2.60375 2.19518 267.00000 284.75445 291.56000
733690.04167 -3.00000 -2.69881 4.55659 2.43220 284.00000 287.88164 292.48000
733690.08333 -5.00000 -4.25098 5.24574 3.25867 268.00000 289.67708 290.96000
733690.12500 -6.00000 -4.30351 5.70945 4.13889 262.00000 291.52979 290.52000
733690.16667 -6.00000 -3.73140 5.79385 3.63296 255.00000 293.00000 293.08000
733690.20833 -4.00000 -0.51653 4.17220 4.44604 281.00000 292.61317 296.56000
733690.25000 -3.00000 -0.93082 2.38538 5.85789 277.00000 291.00000 296.96000
733690.29167 -4.00000 -1.89202 2.56039 6.97093 275.00000 290.74654 298.08000
733690.33333 -5.00000 -2.06901 2.94658 6.02175 259.00000 289.70132 302.08000
733690.37500 -4.00000 -0.63140 2.69805 3.45306 256.00000 288.56571 302.44000
733690.41667 -1.00000 -0.80014 4.67254 1.39140 260.00000 290.75228 301.00000
733690.45833 0.00000 -2.91103 8.88295 0.13331 274.00000 298.64434 298.40000
733690.50000 0.00000 -2.51764 7.66889 0.42502 270.00000 300.37481 293.40000
733690.54167 0.00000 -2.17684 7.52118 -1.25988 266.00000 312.08786 291.00000
733690.58333 -2.00000 -2.49240 8.26952 -2.63554 261.00000 327.96443 291.00000
733690.62500 -3.00000 -2.67767 8.92224 -4.09286 257.00000 343.84101 291.00000
733690.66667 -3.00000 -2.69749 5.88754 -5.32857 254.00000 343.71800 289.44000
733690.70833 -3.00000 -3.07680 7.56732 -7.17700 254.00000 340.19234 286.96000
733690.75000 -2.00000 -3.29909 6.01897 -7.65079 254.00000 340.11029 286.52000
733690.79167 0.00000 -2.28224 -19.22036 -7.58577 258.00000 342.07416 288.04000
733690.83333 0.00000 -1.61968 -29.74336 -7.22501 261.00000 342.97677 294.20000
733690.87500 0.00000 -2.57847 -37.06675 -8.70481 263.00000 345.48416 301.08000
733690.91667 3.00000 -1.05440 -35.28600 -11.62770 266.00000 350.74179 306.12000
733690.95833 4.00000 0.23124 -29.77461 -15.25356 268.00000 363.96137 308.48000
733691.00000 8.00000 5.35082 -23.29722 -16.74521 282.00000 383.08791 305.40000
733691.04167 15.00000 13.49198 -17.97519 -15.18081 302.00000 401.47855 306.64000
733691.08333 17.00000 16.82364 -16.17325 -14.90621 302.00000 416.40578 315.20000
733691.12500 25.00000 23.73121 -16.15363 -16.50936 306.00000 421.27567 334.56000
733691.16667 23.00000 21.05686 -18.38136 -14.32939 296.00000 418.79044 348.52000
733691.20833 27.00000 24.90208 -14.75880 -13.79466 304.00000 425.03461 347.44000
733691.25000 26.00000 17.01708 -8.67872 -15.20653 328.00000 429.52880 347.04000
733691.29167 7.00000 -0.06236 -6.00101 -15.37030 342.00000 418.71307 355.28000
733691.33333 2.00000 2.98893 -6.76107 -14.19172 365.00000 431.02640 366.16000
733691.37500 -1.00000 7.49300 -10.23711 -12.62337 392.00000 454.04367 370.52000
733691.41667 3.00000 6.84410 -12.27222 -10.65531 398.00000 429.57655 369.44000
733691.45833 7.00000 8.36374 -12.23734 -10.68843 401.00000 437.35600 363.32000
733691.50000 8.00000 7.77122 -12.36225 -12.06558 397.00000 460.28283 353.28000
733691.54167 7.00000 7.42951 -13.83555 -11.03720 392.00000 461.53249 366.20000
733691.58333 6.00000 10.15360 -11.08621 -6.82315 401.00000 433.06215 380.40000
733691.62500 4.00000 10.26722 -9.42784 -5.24382 391.00000 441.80841 374.88000
733691.66667 4.00000 8.87839 -8.21888 -3.22077 411.00000 422.00476 375.12000
733691.70833 3.00000 7.35555 -8.20543 -2.12564 412.00000 419.74991 381.64000
733691.75000 1.00000 3.44171 -8.43668 -1.12970 406.00000 426.02600 384.48000
733691.79167 -2.00000 1.75788 -6.59457 -1.02066 439.00000 435.21468 382.96000
733691.83333 -5.00000 0.08437 -6.18004 -2.34019 458.00000 417.67902 379.40000
733691.87500 -7.00000 -0.66974 -5.35739 -3.01652 431.00000 411.96303 372.84000
733691.91667 -5.00000 0.18071 -3.86012 -3.07001 407.00000 409.81620 377.32000
733691.95833 -1.00000 1.75162 -4.67038 -4.54035 417.00000 415.41910 382.92000
733692.00000 0.00000 2.43718 -5.00334 -4.87051 412.00000 416.38239 380.48000
733692.04167 -2.00000 2.53140 -5.56893 -5.44924 410.00000 409.72475 386.24000
733692.08333 -1.00000 4.04971 -4.47626 -5.39238 417.00000 401.96459 400.84000
